"Sales_ID","Game_ID","Platform_ID","Release_Date_ID","Update_Date_ID","Publisher_ID","Region_ID","Units_Sold","Global_Sales"
23455,2381,7,25,3,142,1,0.17,0.65
23456,7253,18,34,3,394,1,0.19,0.66
23457,11192,16,19,3,520,1,0.08,0.65
23458,1146,30,26,3,606,1,0.14,0.65
23459,10023,5,28,3,394,1,0,0.66
23460,389,16,19,3,17,1,0.25,0.65
23461,5372,31,36,3,633,1,0.22,0.6599999999999999
23462,5323,17,29,3,27,1,0,0.6499999999999999
23463,3507,21,35,3,520,1,0.1,0.65
23464,8430,14,34,3,606,1,0.24,0.6599999999999999
23465,8431,14,34,3,606,1,0.24,0.6599999999999999
23466,1604,5,31,3,142,1,0.21,0.6599999999999999
23467,8138,18,34,3,520,1,0.25,0.65
23468,8917,18,29,3,606,1,0.23,0.65
23469,8077,17,26,3,533,1,0.14,0.66
23470,10260,27,31,3,558,1,0.12,0.65
23471,7488,5,31,3,606,1,0.57,0.6599999999999999
23472,3058,8,24,3,408,1,0.11,0.66
23473,2370,17,26,3,142,1,0.25,0.65
23474,8751,29,29,3,367,1,0.25,0.6500000000000001
23475,11918,7,25,3,408,1,0.09,0.6499999999999999
23476,6386,17,23,3,606,1,0.25,0.65
23477,1383,7,26,3,558,1,0.17,0.65
23478,10737,18,29,3,157,1,0.22,0.66
23479,11771,16,20,3,164,1,0.01,0.65
23480,6423,21,33,3,633,1,0.13,0.65
23481,11022,20,28,3,27,1,0.26,0.65
23482,10737,29,29,3,157,1,0.23,0.6499999999999999
23483,186,7,24,3,408,1,0.17,0.65
23484,11502,5,28,3,408,1,0.02,0.6600000000000001
23485,1436,16,19,3,59,1,0.25,0.65
23486,10452,27,32,3,408,1,0.13,0.65
23487,2668,17,24,3,533,1,0.15,0.65
23488,9156,17,28,3,520,1,0.5,0.65
23489,5329,1,8,3,27,1,0.04,0.65
23490,1451,17,26,3,525,1,0.25,0.65
23491,4164,17,26,3,157,1,0.02,0.65
23492,10995,20,31,3,142,1,0.24,0.65
23493,9159,17,28,3,520,1,0.05,0.65
23494,5929,16,21,3,22,1,0.24,0.64
23495,5695,20,28,3,558,1,0.18,0.65
23496,2340,28,35,3,142,1,0.22,0.6499999999999999
23497,2341,28,35,3,142,1,0.22,0.6499999999999999
23498,10739,29,30,3,157,1,0.2,0.6500000000000001
23499,19,27,29,3,27,1,0.28,0.6500000000000001
23500,9863,17,23,3,72,1,0,0.65
23501,11447,20,29,3,558,1,0.22,0.65
23502,3233,14,37,3,182,1,0.58,0.65
23503,1753,5,31,3,11,1,0.19,0.6400000000000001
23504,5972,5,29,3,394,1,0,0.65
23505,3831,19,36,3,520,1,0.29,0.64
23506,1067,21,35,3,565,1,0.16,0.64
23507,4165,17,30,3,157,1,0.07,0.64
23508,1762,7,25,3,627,1,0.17,0.64
23509,532,14,34,3,606,1,0.38,0.65
23510,533,14,34,3,606,1,0.38,0.65
23511,6995,27,29,3,157,1,0.31,0.6500000000000001
23512,9488,17,25,3,627,1,0.25,0.65
23513,1775,17,25,3,627,1,0.25,0.65
23514,10443,28,35,3,633,1,0.23,0.6400000000000001
23515,10444,28,35,3,633,1,0.23,0.6400000000000001
23516,5954,30,24,3,565,1,0.15,0.64
23517,6131,18,36,3,314,1,0.13,0.6399999999999999
23518,2679,5,30,3,558,1,0.14,0.6400000000000001
23519,3869,17,25,3,157,1,0.02,0.65
23520,11408,29,35,3,565,1,0.2,0.6400000000000001
23521,7469,5,28,3,558,1,0,0.64
23522,9514,20,28,3,533,1,0.13,0.64
23523,4725,30,25,3,157,1,0.19,0.64
23524,11835,17,24,3,27,1,0.24,0.63
23525,6694,30,26,3,157,1,0.04,0.64
23526,10853,11,20,3,483,1,0.15,0.64
23527,1401,11,20,3,314,1,0.1,0.6300000000000001
23528,8159,11,20,3,606,1,0.22,0.64
23529,8162,3,32,3,606,1,0.35,0.6399999999999999
23530,3442,14,34,3,507,1,0.6,0.63
23531,7055,27,29,3,408,1,0.12,0.6300000000000001
23532,10769,30,23,3,156,1,0.33,0.63
23533,7271,17,27,3,98,1,0.12,0.6500000000000001
23534,8840,18,31,3,98,1,0.04,0.6300000000000001
23535,9695,29,28,3,558,1,0.31,0.6300000000000001
23536,8190,27,30,3,494,1,0.04,0.6500000000000001
23537,2328,19,37,3,75,1,0.32,0.64
23538,11235,5,30,3,558,1,0.27,0.6400000000000001
23539,5293,7,23,3,314,1,0.17,0.64
23540,10287,31,35,3,606,1,0.34,0.6400000000000001
23541,2598,29,31,3,394,1,0.09,0.64
23542,4743,17,26,3,520,1,0.24,0.63
23543,5737,11,21,3,157,1,0.03,0.64
23544,1828,11,19,3,408,1,0.04,0.64
23545,6824,18,33,3,157,1,0.21,0.63
23546,2079,18,33,3,576,1,0.14,0.6400000000000001
23547,3016,31,36,3,565,1,0.2,0.6300000000000001
23548,5455,17,25,3,27,1,0.24,0.63
23549,5571,18,29,3,98,1,0.17,0.63
23550,11824,17,26,3,27,1,0.02,0.64
23551,7101,16,18,3,520,1,0.24,0.63
23552,5514,18,35,3,520,1,0.33,0.64
23553,9158,17,30,3,520,1,0.12,0.64
23554,5385,29,27,3,328,1,0.03,0.6300000000000001
23555,2353,27,31,3,142,1,0.1,0.62
23556,2620,3,37,3,533,1,0,0.63
23557,8405,27,31,3,333,1,0.06,0.6300000000000001
23558,2540,14,32,3,157,1,0.33,0.64
23559,10906,30,22,3,27,1,0.19,0.63
23560,6698,18,28,3,157,1,0.02,0.6400000000000001
23561,9108,16,20,3,157,1,0.24,0.63
23562,3112,30,23,3,157,1,0.4,0.6400000000000001
23563,10032,3,33,3,394,1,0,0.63
23564,10505,29,30,3,157,1,0.2,0.6300000000000001
23565,3217,14,35,3,606,1,0.44,0.63
23566,6629,17,26,3,157,1,0.02,0.64
23567,2432,7,25,3,606,1,0.17,0.63
23568,97,11,19,3,27,1,0.13,0.63
23569,9775,24,12,3,314,1,0.05,0.63
23570,4646,20,29,3,507,1,0.09,0.64
23571,11576,18,31,3,520,1,0.09,0.6300000000000001
23572,6314,17,24,3,394,1,0,0.63
23573,4911,29,28,3,558,1,0.34,0.6300000000000001
23574,11684,18,30,3,27,1,0.27,0.63
23575,10671,29,34,3,27,1,0.11,0.6200000000000001
23576,10604,14,32,3,157,1,0.23,0.63
23577,410,17,23,3,520,1,0.09,0.62
23578,8430,19,35,3,606,1,0.17,0.63
23579,8431,19,35,3,606,1,0.17,0.63
23580,11822,1,3,3,609,1,0.04,0.63
23581,8817,18,28,3,507,1,0.42,0.63
23582,8973,17,28,3,576,1,0.2,0.6300000000000001
23583,3111,17,22,3,157,1,0.24,0.63
23584,372,3,33,3,27,1,0.2,0.6300000000000001
23585,3343,16,18,3,531,1,0,0.63
23586,1685,29,29,3,507,1,0.19,0.6300000000000001
23587,7229,17,27,3,98,1,0.03,0.6300000000000001
23588,8974,20,30,3,224,1,0.06,0.6300000000000001
23589,1773,20,28,3,627,1,0.24,0.63
23590,6831,16,21,3,157,1,0.24,0.63
23591,1838,14,34,3,157,1,0.39,0.6300000000000001
23592,1226,16,21,3,27,1,0.24,0.63
23593,6827,19,36,3,157,1,0.16,0.63
23594,6880,8,23,3,394,1,0.13,0.63
23595,11021,29,30,3,27,1,0.23,0.6300000000000001
23596,1261,27,28,3,27,1,0,0.63
23597,10910,18,27,3,27,1,0.22,0.63
23598,3762,29,30,3,59,1,0.14,0.6300000000000001
23599,11840,29,33,3,565,1,0.21,0.62
23600,7160,24,14,3,576,1,0,0.62
23601,11331,22,16,3,507,1,0,0.62
23602,10899,30,26,3,27,1,0.2,0.6300000000000001
23603,11440,16,17,3,22,1,0.24,0.63
23604,11605,17,23,3,606,1,0.13,0.6200000000000001
23605,6717,16,18,3,520,1,0.24,0.63
23606,3182,27,30,3,606,1,0,0.62
23607,5724,8,27,3,157,1,0.13,0.63
23608,5372,3,36,3,633,1,0.23,0.6200000000000001
23609,790,1,3,3,59,1,0.03,0.62
23610,791,1,3,3,59,1,0.03,0.62
23611,10748,30,24,3,157,1,0.13,0.62
23612,10049,17,25,3,558,1,0.24,0.62
23613,4953,18,32,3,606,1,0.2,0.62
23614,5379,3,32,3,142,1,0.27,0.6200000000000001
23615,2457,27,28,3,408,1,0.26,0.6200000000000001
23616,10557,5,30,3,142,1,0.16,0.62
23617,2340,19,35,3,142,1,0.25,0.62
23618,2341,19,35,3,142,1,0.25,0.62
23619,11321,8,24,3,98,1,0.1,0.62
23620,10660,7,25,3,157,1,0.22,0.62
23621,817,11,20,3,157,1,0.2,0.6200000000000001
23622,4009,18,30,3,27,1,0.24,0.62
23623,2363,16,21,3,156,1,0.23,0.6100000000000001
23624,9674,17,25,3,455,1,0.24,0.62
23625,4100,1,3,3,639,1,0.03,0.62
23626,8228,27,31,3,606,1,0.2,0.6200000000000001
23627,709,16,20,3,18,1,0.14,0.62
23628,11843,17,25,3,156,1,0.24,0.62
23629,5750,31,37,3,565,1,0.29,0.6200000000000001
23630,5751,31,37,3,565,1,0.29,0.6200000000000001
23631,1033,5,29,3,142,1,0.21,0.6199999999999999
23632,5900,6,16,3,408,1,0,0.62
23633,7389,8,24,3,394,1,0.12,0.62
23634,3300,22,17,3,507,1,0,0.62
23635,647,24,17,3,535,1,0,0.62
23636,7845,29,31,3,606,1,0.26,0.6200000000000001
23637,11513,18,32,3,607,1,0.04,0.62
23638,10883,14,19,3,156,1,0.03,0.62
23639,1885,27,31,3,27,1,0.09,0.61
23640,10947,3,33,3,394,1,0,0.62
23641,2625,5,32,3,533,1,0,0.62
23642,6809,11,19,3,22,1,0.02,0.61
23643,9883,16,22,3,72,1,0,0.62
23644,10741,29,32,3,157,1,0.16,0.6100000000000001
23645,763,5,30,3,606,1,0.25,0.6100000000000001
23646,11447,29,29,3,558,1,0.26,0.6200000000000001
23647,9599,18,31,3,520,1,0.41,0.61
23648,3465,18,27,3,520,1,0.57,0.61
23649,4165,5,30,3,157,1,0.34,0.6100000000000001
23650,7092,18,31,3,533,1,0.18,0.6200000000000001
23651,58,18,35,3,157,1,0.36,0.61
23652,7584,5,28,3,98,1,0.03,0.61
23653,6673,18,29,3,565,1,0,0.6100000000000001
23654,9454,27,28,3,558,1,0,0.6000000000000001
23655,9161,17,29,3,520,1,0.04,0.61
23656,6791,30,23,3,367,1,0.13,0.6100000000000001
23657,8702,17,27,3,576,1,0.02,0.62
23658,11561,18,30,3,75,1,0.27,0.61
23659,1714,3,32,3,11,1,0.07,0.6200000000000001
23660,8777,3,33,3,633,1,0.01,0.6200000000000001
23661,10264,27,32,3,606,1,0.19,0.6200000000000001
23662,51,7,26,3,558,1,0.16,0.61
23663,3390,5,29,3,408,1,0.02,0.6100000000000001
23664,7651,19,35,3,157,1,0.29,0.61
23665,6173,27,30,3,408,1,0.05,0.61
23666,8393,17,23,3,556,1,0.23,0.61
23667,2492,7,25,3,230,1,0.16,0.61
23668,2362,18,32,3,142,1,0.22,0.61
23669,4711,20,30,3,520,1,0.27,0.6
23670,10223,7,25,3,337,1,0.16,0.61
23671,10757,17,24,3,394,1,0.23,0.61
23672,11421,20,30,3,558,1,0.22,0.61
23673,11300,18,31,3,507,1,0.21,0.61
23674,3688,5,28,3,408,1,0,0.61
23675,10117,21,34,3,522,1,0.34,0.6200000000000001
23676,9227,16,19,3,157,1,0.23,0.6100000000000001
23677,4096,30,26,3,157,1,0.21,0.61
23678,2746,16,18,3,203,1,0.23,0.6100000000000001
23679,10915,29,30,3,27,1,0.1,0.6100000000000001
23680,1070,18,35,3,565,1,0.21,0.62
23681,5808,29,29,3,75,1,0,0.6100000000000001
23682,8634,18,30,3,136,1,0.22,0.61
23683,7915,29,31,3,314,1,0.44,0.6000000000000001
23684,5810,29,30,3,528,1,0,0.6100000000000001
23685,3329,7,26,3,408,1,0.1,0.6
23686,2588,18,32,3,394,1,0.18,0.6100000000000001
23687,5739,7,23,3,157,1,0.16,0.61
23688,10879,31,35,3,533,1,0.21,0.61
23689,10880,31,35,3,533,1,0.21,0.61
23690,7541,5,29,3,606,1,0,0.6100000000000001
23691,4164,7,26,3,157,1,0.16,0.61
23692,10881,16,20,3,156,1,0.23,0.6100000000000001
23693,2567,7,25,3,59,1,0.16,0.61
23694,5738,8,22,3,157,1,0.12,0.61
23695,9421,7,22,3,27,1,0.16,0.6
23696,5736,11,20,3,157,1,0.02,0.6
23697,3664,7,23,3,408,1,0.16,0.6
23698,6595,5,30,3,157,1,0.29,0.6100000000000001
23699,6965,17,24,3,59,1,0.02,0.6
23700,7386,27,31,3,394,1,0.08,0.6
23701,1276,27,31,3,27,1,0,0.6
23702,10912,7,24,3,27,1,0.16,0.6
23703,2011,19,36,3,394,1,0.23,0.61
23704,6408,7,25,3,337,1,0.16,0.6
23705,11784,27,30,3,558,1,0.15,0.6000000000000001
23706,8891,17,26,3,507,1,0.02,0.6
23707,11531,8,22,3,408,1,0.1,0.61
23708,298,18,34,3,507,1,0.29,0.6
23709,643,17,24,3,156,1,0.23,0.61
23710,11880,18,32,3,507,1,0.06,0.6
23711,3291,30,26,3,157,1,0.16,0.6
23712,6338,20,31,3,98,1,0,0.6
23713,2061,18,34,3,136,1,0.19,0.61
23714,4945,29,35,3,606,1,0.13,0.6100000000000001
23715,4946,29,35,3,606,1,0.13,0.6100000000000001
23716,5174,31,35,3,367,1,0.23,0.6000000000000001
23717,6672,17,28,3,565,1,0.02,0.6
23718,2793,18,34,3,576,1,0.1,0.6100000000000001
23719,9715,16,16,3,314,1,0.14,0.6
23720,2339,28,34,3,142,1,0.22,0.6000000000000001
23721,8791,17,30,3,520,1,0.18,0.6
23722,1324,29,30,3,606,1,0.24,0.6000000000000001
23723,3301,29,31,3,606,1,0.23,0.6000000000000001
23724,8164,17,22,3,606,1,0.23,0.6
23725,4757,17,27,3,558,1,0.02,0.6
23726,7986,22,18,3,110,1,0,0.6
23727,4095,17,22,3,627,1,0.23,0.6
23728,4622,11,18,3,314,1,0.26,0.6
23729,6185,11,21,3,408,1,0.08,0.6000000000000001
23730,6641,17,22,3,280,1,0.23,0.6
23731,9438,29,31,3,142,1,0.23,0.6100000000000001
23732,10353,5,28,3,507,1,0.25,0.5900000000000001
23733,11022,29,28,3,27,1,0.04,0.6000000000000001
23734,3536,16,23,3,394,1,0,0.6000000000000001
23735,803,16,19,3,314,1,0,0.6000000000000001
23736,6522,27,30,3,490,1,0.12,0.5900000000000001
23737,2360,27,29,3,142,1,0.16,0.6000000000000001
23738,3,3,34,3,142,1,0.27,0.5900000000000001
23739,11851,16,19,3,157,1,0.23,0.6000000000000001
23740,5523,5,29,3,157,1,0.23,0.6000000000000001
23741,7229,27,29,3,98,1,0.09,0.6100000000000001
23742,7056,27,30,3,408,1,0.13,0.5900000000000001
23743,5389,19,35,3,633,1,0.38,0.6
23744,5390,19,35,3,633,1,0.38,0.6
23745,3543,24,16,3,535,1,0,0.6
23746,11410,19,37,3,565,1,0.34,0.6
23747,4943,28,34,3,606,1,0.23,0.5900000000000001
23748,4944,28,34,3,606,1,0.23,0.5900000000000001
23749,7053,27,29,3,408,1,0.17,0.5900000000000001
23750,11671,5,31,3,27,1,0,0.6000000000000001
23751,597,20,30,3,606,1,0.24,0.6
23752,6826,19,35,3,157,1,0.19,0.6
23753,10953,14,32,3,507,1,0.31,0.59
23754,5807,17,28,3,528,1,0.23,0.6
23755,1913,17,24,3,72,1,0,0.6
23756,7370,29,26,3,367,1,0.03,0.6000000000000001
23757,2543,18,35,3,157,1,0.18,0.59
23758,9118,5,28,3,157,1,0.02,0.5900000000000001
23759,7046,27,31,3,565,1,0.21,0.5900000000000001
23760,4423,17,25,3,558,1,0.23,0.6
23761,5524,5,29,3,157,1,0.2,0.6000000000000001
23762,1914,17,26,3,72,1,0,0.59
23763,3092,21,35,3,157,1,0.35,0.6
23764,4810,16,18,3,314,1,0,0.6000000000000001
23765,6346,29,29,3,157,1,0.2,0.6000000000000001
23766,10915,18,30,3,27,1,0.14,0.5900000000000001
23767,1866,16,19,3,157,1,0.22,0.5900000000000001
23768,4732,16,22,3,520,1,0.22,0.5900000000000001
23769,5995,8,23,3,157,1,0.12,0.6000000000000001
23770,2069,14,29,3,157,1,0.53,0.5900000000000001
23771,6788,16,21,3,370,1,0.22,0.5900000000000001
23772,4811,16,19,3,314,1,0,0.5900000000000001
23773,8404,17,29,3,333,1,0.23,0.6
23774,6822,18,31,3,157,1,0.12,0.5900000000000001
23775,11874,18,33,3,507,1,0,0.59
23776,1192,1,2,3,346,1,0.03,0.5900000000000001
23777,56,17,23,3,157,1,0.17,0.6000000000000001
23778,5683,30,25,3,157,1,0.13,0.5900000000000001
23779,1764,8,23,3,610,1,0.12,0.6000000000000001
23780,9247,1,2,3,107,1,0.03,0.5900000000000001
23781,818,29,29,3,507,1,0.38,0.6000000000000001
23782,7715,5,26,3,408,1,0,0.5800000000000001
23783,11409,31,36,3,565,1,0.22,0.5900000000000001
23784,3037,11,18,3,22,1,0.11,0.59
23785,8183,11,20,3,370,1,0.11,0.59
23786,539,14,32,3,606,1,0.34,0.59
23787,9410,5,28,3,11,1,0,0.5800000000000001
23788,2085,30,24,3,367,1,0.08,0.6000000000000001
23789,10073,17,25,3,394,1,0,0.59
23790,9095,17,31,3,314,1,0.22,0.59
23791,2352,27,31,3,142,1,0.17,0.6000000000000001
23792,1014,29,31,3,27,1,0.27,0.5800000000000001
23793,698,16,20,3,520,1,0.22,0.5900000000000001
23794,5021,18,31,3,533,1,0.27,0.5900000000000001
23795,522,5,25,3,606,1,0.22,0.5900000000000001
23796,6026,17,25,3,98,1,0.22,0.59
23797,6129,18,35,3,314,1,0.12,0.5800000000000001
23798,4198,7,24,3,606,1,0.13,0.5900000000000001
23799,632,17,24,3,59,1,0.22,0.5800000000000001
23800,831,20,29,3,311,1,0.13,0.58
23801,6964,29,29,3,606,1,0.28,0.5800000000000001
23802,5240,24,15,3,408,1,0,0.59
23803,11503,5,30,3,408,1,0.18,0.5900000000000001
23804,4646,27,29,3,507,1,0.22,0.5800000000000001
23805,10331,18,31,3,520,1,0.21,0.59
23806,6056,17,24,3,98,1,0.17,0.5900000000000001
23807,2222,14,32,3,533,1,0.25,0.58
23808,9439,17,29,3,558,1,0.22,0.5800000000000001
23809,3313,20,28,3,533,1,0.02,0.5800000000000001
23810,5368,20,30,3,27,1,0.23,0.5800000000000001
23811,9358,29,33,3,394,1,0.13,0.5800000000000001
23812,10809,16,16,3,314,1,0,0.5900000000000001
23813,2246,16,18,3,157,1,0.19,0.5900000000000001
23814,8011,1,3,3,443,1,0.03,0.5900000000000001
23815,8473,17,26,3,533,1,0.04,0.58
23816,5578,29,29,3,606,1,0.34,0.5900000000000001
23817,10932,27,29,3,565,1,0.37,0.5900000000000001
23818,3672,29,31,3,633,1,0.17,0.5800000000000001
23819,10510,17,25,3,157,1,0.02,0.59
23820,1305,5,31,3,27,1,0.04,0.5800000000000001
23821,2351,27,29,3,142,1,0.23,0.5800000000000001
23822,6745,18,29,3,157,1,0,0.5800000000000001
23823,9286,29,33,3,507,1,0.33,0.5800000000000001
23824,5644,18,32,3,520,1,0,0.5800000000000001
23825,4763,27,31,3,558,1,0,0.5900000000000001
23826,11024,29,31,3,27,1,0.15,0.5800000000000001
23827,5172,29,33,3,367,1,0.15,0.5800000000000001
23828,8684,16,21,3,9,1,0.22,0.5800000000000001
23829,9197,28,34,3,27,1,0.15,0.5800000000000001
23830,9198,28,34,3,27,1,0.15,0.5800000000000001
23831,10190,17,24,3,59,1,0.22,0.5700000000000001
23832,4012,27,30,3,27,1,0.21,0.5800000000000001
23833,10851,29,30,3,606,1,0.19,0.5800000000000001
23834,282,18,32,3,157,1,0.24,0.58
23835,8954,3,34,3,61,1,0,0.5800000000000001
23836,6671,29,27,3,565,1,0,0.5700000000000001
23837,4618,11,19,3,314,1,0.3,0.5800000000000001
23838,3125,11,18,3,157,1,0.39,0.5700000000000001
23839,11721,11,19,3,157,1,0.4,0.5800000000000001
23840,6823,18,32,3,157,1,0.15,0.5800000000000001
23841,11224,17,21,3,280,1,0.22,0.5700000000000001
23842,2280,16,21,3,394,1,0.16,0.5900000000000001
23843,10070,16,19,3,394,1,0,0.5800000000000001
23844,7847,30,26,3,606,1,0.22,0.5800000000000001
23845,11857,17,25,3,520,1,0.22,0.5700000000000001
23846,3752,16,19,3,67,1,0.22,0.5800000000000001
23847,9056,7,25,3,27,1,0.15,0.58
23848,3107,5,30,3,157,1,0.37,0.5800000000000001
23849,4886,18,34,3,394,1,0.02,0.5800000000000001
23850,1706,17,23,3,314,1,0.22,0.5700000000000001
23851,1460,16,19,3,558,1,0.22,0.5800000000000001
23852,2569,24,13,3,394,1,0,0.58
23853,3374,5,30,3,533,1,0.1,0.5800000000000001
23854,8166,18,34,3,606,1,0.34,0.5800000000000001
23855,3389,24,17,3,408,1,0,0.58
23856,3101,21,33,3,157,1,0.32,0.58
23857,10160,16,21,3,27,1,0.22,0.5800000000000001
23858,10908,8,23,3,27,1,0.12,0.5900000000000001
23859,3795,27,29,3,565,1,0.02,0.5800000000000001
23860,6974,17,27,3,394,1,0.22,0.5700000000000001
23861,6817,17,26,3,157,1,0.02,0.58
23862,7445,16,20,3,535,1,0.22,0.5800000000000001
23863,6787,11,20,3,370,1,0.02,0.5700000000000001
23864,9182,27,29,3,157,1,0.03,0.5700000000000001
23865,7881,18,35,3,314,1,0.2,0.5800000000000001
23866,5542,29,33,3,507,1,0.44,0.5800000000000001
23867,6747,17,30,3,157,1,0.22,0.5700000000000001
23868,7579,27,32,3,142,1,0.18,0.5800000000000001
23869,10699,16,15,3,157,1,0.16,0.5700000000000001
23870,3219,30,26,3,606,1,0.24,0.5800000000000001
23871,4213,17,29,3,157,1,0.22,0.5700000000000001
23872,10908,7,23,3,27,1,0.15,0.57
23873,140,20,26,3,527,1,0,0.5700000000000001
23874,10080,17,26,3,394,1,0,0.57
23875,7472,29,34,3,11,1,0.19,0.5700000000000001
23876,6303,16,21,3,394,1,0,0.5800000000000001
23877,917,29,28,3,370,1,0.22,0.5700000000000001
23878,9486,7,25,3,627,1,0.15,0.57
23879,11840,18,33,3,565,1,0.23,0.57
23880,7520,27,28,3,606,1,0.01,0.5700000000000001
23881,850,16,16,3,520,1,0.08,0.5800000000000001
23882,831,17,29,3,311,1,0.02,0.5700000000000001
23883,9199,3,32,3,27,1,0.2,0.5700000000000001
23884,1271,27,31,3,27,1,0.02,0.5800000000000001
23885,10610,14,30,3,157,1,0.18,0.58
23886,5723,8,26,3,157,1,0.11,0.5700000000000001
23887,6046,5,28,3,98,1,0,0.5700000000000001
23888,10781,31,37,3,157,1,0.15,0.5700000000000001
23889,935,18,30,3,432,1,0.1,0.5800000000000001
23890,11022,27,28,3,27,1,0.03,0.5800000000000001
23891,4646,29,29,3,507,1,0.24,0.5700000000000001
23892,6967,17,25,3,394,1,0.02,0.57
23893,10530,12,7,3,408,1,0,0.57
23894,6680,11,18,3,203,1,0.08,0.5599999999999999
23895,6821,18,30,3,157,1,0.12,0.5700000000000001
23896,12078,18,31,3,11,1,0.21,0.57
23897,8405,18,31,3,333,1,0.08,0.56
23898,988,30,22,3,367,1,0.12,0.5700000000000001
23899,2786,17,26,3,576,1,0.08,0.5700000000000001
23900,8121,27,30,3,27,1,0.01,0.5700000000000001
23901,4205,5,29,3,490,1,0.03,0.5800000000000001
23902,11408,31,35,3,565,1,0.23,0.5700000000000001
23903,4736,17,23,3,520,1,0.22,0.5700000000000001
23904,3123,17,27,3,157,1,0.02,0.57
23905,11812,30,23,3,27,1,0.11,0.5700000000000001
23906,9766,24,13,3,258,1,0,0.57
23907,2139,29,34,3,596,1,0.14,0.5700000000000001
23908,2320,18,32,3,411,1,0.11,0.5700000000000001
23909,9439,5,29,3,558,1,0,0.56
23910,9440,30,24,3,558,1,0.1,0.5700000000000001
23911,2481,18,33,3,75,1,0.21,0.57
23912,8577,17,23,3,394,1,0,0.57
23913,9417,29,28,3,27,1,0.04,0.5700000000000001
23914,7878,20,32,3,314,1,0.11,0.56
23915,10284,27,30,3,507,1,0.23,0.5700000000000001
23916,11067,27,30,3,157,1,0.3,0.5700000000000001
23917,4947,28,36,3,606,1,0.25,0.5700000000000001
23918,4948,28,36,3,606,1,0.25,0.5700000000000001
23919,2362,29,32,3,142,1,0.14,0.56
23920,8098,30,23,3,367,1,0.16,0.5700000000000001
23921,8277,17,25,3,98,1,0.15,0.56
23922,10932,18,29,3,565,1,0.36,0.56
23923,1017,16,21,3,558,1,0.21,0.56
23924,11845,17,24,3,606,1,0.22,0.5700000000000001
23925,10884,20,28,3,156,1,0.22,0.56
23926,1097,5,28,3,558,1,0.22,0.5700000000000001
23927,8535,3,33,3,645,1,0,0.56
23928,65,18,30,3,527,1,0.11,0.5700000000000001
23929,11235,27,30,3,558,1,0.28,0.56
23930,1124,16,21,3,98,1,0.08,0.5700000000000001
23931,10079,18,36,3,394,1,0.07,0.56
23932,11082,8,24,3,27,1,0.11,0.5700000000000001
23933,7216,17,28,3,533,1,0.18,0.56
23934,7536,5,29,3,606,1,0,0.56
23935,10401,7,24,3,610,1,0.15,0.56
23936,6510,7,25,3,652,1,0.15,0.56
23937,11853,3,36,3,408,1,0.14,0.5700000000000001
23938,10780,14,35,3,157,1,0.3,0.56
23939,460,17,27,3,157,1,0.22,0.5700000000000001
23940,10509,7,24,3,157,1,0.15,0.56
23941,6858,17,22,3,370,1,0.22,0.5700000000000001
23942,10475,27,29,3,627,1,0.17,0.56
23943,1576,7,25,3,408,1,0.11,0.56
23944,10618,30,24,3,157,1,0.14,0.56
23945,6767,17,28,3,157,1,0.22,0.5700000000000001
23946,6417,16,22,3,520,1,0.21,0.56
23947,11486,29,32,3,558,1,0.26,0.5700000000000001
23948,4160,17,27,3,157,1,0.21,0.56
23949,10932,29,29,3,565,1,0.4,0.56
23950,11989,7,25,3,314,1,0.15,0.56
23951,1262,17,25,3,27,1,0.21,0.56
23952,5382,29,30,3,633,1,0.11,0.56
23953,5273,17,22,3,157,1,0.21,0.56
23954,501,16,20,3,9,1,0.21,0.56
23955,7520,17,28,3,606,1,0.21,0.56
23956,777,30,26,3,157,1,0.15,0.56
23957,10851,18,30,3,606,1,0.22,0.57
23958,314,17,22,3,22,1,0.21,0.55
23959,633,7,23,3,280,1,0.15,0.56
23960,6242,31,36,3,380,1,0.21,0.56
23961,4858,27,30,3,337,1,0.01,0.56
23962,7006,8,26,3,157,1,0.11,0.56
23963,6645,16,21,3,157,1,0.21,0.56
23964,1033,27,29,3,142,1,0.31,0.56
23965,11416,30,24,3,558,1,0.11,0.56
23966,8263,11,20,3,624,1,0.09,0.56
23967,6051,24,14,3,318,1,0.02,0.56
23968,5833,17,28,3,565,1,0.21,0.55
23969,3564,17,24,3,533,1,0.12,0.5700000000000001
23970,10910,20,27,3,27,1,0.07,0.55
23971,4123,6,22,3,408,1,0,0.56
23972,719,17,26,3,157,1,0.21,0.55
23973,2432,5,27,3,606,1,0.01,0.55
23974,11903,3,37,3,321,1,0,0.56
23975,10911,29,28,3,27,1,0.02,0.55
23976,2534,17,24,3,627,1,0.21,0.55
23977,684,7,23,3,610,1,0.15,0.56
23978,11684,29,30,3,27,1,0.22,0.56
23979,11977,7,24,3,314,1,0.15,0.56
23980,974,30,23,3,367,1,0.15,0.56
23981,2849,17,24,3,507,1,0.21,0.55
23982,3257,24,15,3,563,1,0,0.56
23983,5805,30,26,3,565,1,0.02,0.56
23984,10217,27,31,3,408,1,0.16,0.56
23985,1894,5,29,3,408,1,0,0.56
23986,3931,21,33,3,520,1,0.17,0.5499999999999999
23987,8020,31,37,3,367,1,0.2,0.56
23988,451,20,26,3,269,1,0.24,0.55
23989,9979,29,28,3,606,1,0.03,0.56
23990,6197,18,35,3,633,1,0.26,0.56
